Exch,ExchType,Scripcode,Name,Series,Expiry,CpType,Strikerate,WireCat,ISIN,Fullname,LotSize,AllowedToTrade,QtyLimit,Multiplier,Underlyer,Root,TickSize
N,D,60919,NIFTY 24 Nov 2022 PE 14800.00,XX,24-11-2022 14:30,PE,14800, ,NIFTY,NIFTY 24 Nov 2022 PE 14800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60920,NIFTY 24 Nov 2022 CE 14850.00,XX,24-11-2022 14:30,CE,14850, ,NIFTY,NIFTY 24 Nov 2022 CE 14850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60923,NIFTY 24 Nov 2022 PE 14850.00,XX,24-11-2022 14:30,PE,14850, ,NIFTY,NIFTY 24 Nov 2022 PE 14850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60924,NIFTY 24 Nov 2022 CE 14900.00,XX,24-11-2022 14:30,CE,14900, ,NIFTY,NIFTY 24 Nov 2022 CE 14900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60925,NIFTY 24 Nov 2022 PE 14900.00,XX,24-11-2022 14:30,PE,14900, ,NIFTY,NIFTY 24 Nov 2022 PE 14900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60926,NIFTY 24 Nov 2022 CE 14950.00,XX,24-11-2022 14:30,CE,14950, ,NIFTY,NIFTY 24 Nov 2022 CE 14950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60927,NIFTY 24 Nov 2022 PE 14950.00,XX,24-11-2022 14:30,PE,14950, ,NIFTY,NIFTY 24 Nov 2022 PE 14950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60930,NIFTY 24 Nov 2022 CE 15000.00,XX,24-11-2022 14:30,CE,15000, ,NIFTY,NIFTY 24 Nov 2022 CE 15000.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60931,NIFTY 24 Nov 2022 PE 15000.00,XX,24-11-2022 14:30,PE,15000, ,NIFTY,NIFTY 24 Nov 2022 PE 15000.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60937,NIFTY 24 Nov 2022 CE 15050.00,XX,24-11-2022 14:30,CE,15050, ,NIFTY,NIFTY 24 Nov 2022 CE 15050.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60938,NIFTY 24 Nov 2022 PE 15050.00,XX,24-11-2022 14:30,PE,15050, ,NIFTY,NIFTY 24 Nov 2022 PE 15050.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60939,NIFTY 24 Nov 2022 CE 15100.00,XX,24-11-2022 14:30,CE,15100, ,NIFTY,NIFTY 24 Nov 2022 CE 15100.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60940,NIFTY 24 Nov 2022 PE 15100.00,XX,24-11-2022 14:30,PE,15100, ,NIFTY,NIFTY 24 Nov 2022 PE 15100.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60942,NIFTY 24 Nov 2022 CE 15150.00,XX,24-11-2022 14:30,CE,15150, ,NIFTY,NIFTY 24 Nov 2022 CE 15150.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60943,NIFTY 24 Nov 2022 PE 15150.00,XX,24-11-2022 14:30,PE,15150, ,NIFTY,NIFTY 24 Nov 2022 PE 15150.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60944,NIFTY 24 Nov 2022 CE 15200.00,XX,24-11-2022 14:30,CE,15200, ,NIFTY,NIFTY 24 Nov 2022 CE 15200.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60945,NIFTY 24 Nov 2022 PE 15200.00,XX,24-11-2022 14:30,PE,15200, ,NIFTY,NIFTY 24 Nov 2022 PE 15200.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60950,NIFTY 24 Nov 2022 CE 15250.00,XX,24-11-2022 14:30,CE,15250, ,NIFTY,NIFTY 24 Nov 2022 CE 15250.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60951,NIFTY 24 Nov 2022 PE 15250.00,XX,24-11-2022 14:30,PE,15250, ,NIFTY,NIFTY 24 Nov 2022 PE 15250.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60952,NIFTY 24 Nov 2022 CE 15300.00,XX,24-11-2022 14:30,CE,15300, ,NIFTY,NIFTY 24 Nov 2022 CE 15300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60953,NIFTY 24 Nov 2022 PE 15300.00,XX,24-11-2022 14:30,PE,15300, ,NIFTY,NIFTY 24 Nov 2022 PE 15300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60954,NIFTY 24 Nov 2022 CE 15350.00,XX,24-11-2022 14:30,CE,15350, ,NIFTY,NIFTY 24 Nov 2022 CE 15350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60955,NIFTY 24 Nov 2022 PE 15350.00,XX,24-11-2022 14:30,PE,15350, ,NIFTY,NIFTY 24 Nov 2022 PE 15350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60956,NIFTY 24 Nov 2022 CE 15400.00,XX,24-11-2022 14:30,CE,15400, ,NIFTY,NIFTY 24 Nov 2022 CE 15400.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60957,NIFTY 24 Nov 2022 PE 15400.00,XX,24-11-2022 14:30,PE,15400, ,NIFTY,NIFTY 24 Nov 2022 PE 15400.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60958,NIFTY 24 Nov 2022 CE 15450.00,XX,24-11-2022 14:30,CE,15450, ,NIFTY,NIFTY 24 Nov 2022 CE 15450.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60959,NIFTY 24 Nov 2022 PE 15450.00,XX,24-11-2022 14:30,PE,15450, ,NIFTY,NIFTY 24 Nov 2022 PE 15450.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60960,NIFTY 24 Nov 2022 CE 15500.00,XX,24-11-2022 14:30,CE,15500, ,NIFTY,NIFTY 24 Nov 2022 CE 15500.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60961,NIFTY 24 Nov 2022 PE 15500.00,XX,24-11-2022 14:30,PE,15500, ,NIFTY,NIFTY 24 Nov 2022 PE 15500.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60962,NIFTY 24 Nov 2022 CE 15550.00,XX,24-11-2022 14:30,CE,15550, ,NIFTY,NIFTY 24 Nov 2022 CE 15550.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60963,NIFTY 24 Nov 2022 PE 15550.00,XX,24-11-2022 14:30,PE,15550, ,NIFTY,NIFTY 24 Nov 2022 PE 15550.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60964,NIFTY 24 Nov 2022 CE 15600.00,XX,24-11-2022 14:30,CE,15600, ,NIFTY,NIFTY 24 Nov 2022 CE 15600.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60965,NIFTY 24 Nov 2022 PE 15600.00,XX,24-11-2022 14:30,PE,15600, ,NIFTY,NIFTY 24 Nov 2022 PE 15600.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60966,NIFTY 24 Nov 2022 CE 15650.00,XX,24-11-2022 14:30,CE,15650, ,NIFTY,NIFTY 24 Nov 2022 CE 15650.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60967,NIFTY 24 Nov 2022 PE 15650.00,XX,24-11-2022 14:30,PE,15650, ,NIFTY,NIFTY 24 Nov 2022 PE 15650.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60968,NIFTY 24 Nov 2022 CE 15700.00,XX,24-11-2022 14:30,CE,15700, ,NIFTY,NIFTY 24 Nov 2022 CE 15700.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60969,NIFTY 24 Nov 2022 PE 15700.00,XX,24-11-2022 14:30,PE,15700, ,NIFTY,NIFTY 24 Nov 2022 PE 15700.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60970,NIFTY 24 Nov 2022 CE 15750.00,XX,24-11-2022 14:30,CE,15750, ,NIFTY,NIFTY 24 Nov 2022 CE 15750.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60971,NIFTY 24 Nov 2022 PE 15750.00,XX,24-11-2022 14:30,PE,15750, ,NIFTY,NIFTY 24 Nov 2022 PE 15750.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60972,NIFTY 24 Nov 2022 CE 15800.00,XX,24-11-2022 14:30,CE,15800, ,NIFTY,NIFTY 24 Nov 2022 CE 15800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60979,NIFTY 24 Nov 2022 PE 15800.00,XX,24-11-2022 14:30,PE,15800, ,NIFTY,NIFTY 24 Nov 2022 PE 15800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60980,NIFTY 24 Nov 2022 CE 15850.00,XX,24-11-2022 14:30,CE,15850, ,NIFTY,NIFTY 24 Nov 2022 CE 15850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60987,NIFTY 24 Nov 2022 PE 15850.00,XX,24-11-2022 14:30,PE,15850, ,NIFTY,NIFTY 24 Nov 2022 PE 15850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60988,NIFTY 24 Nov 2022 CE 15900.00,XX,24-11-2022 14:30,CE,15900, ,NIFTY,NIFTY 24 Nov 2022 CE 15900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60997,NIFTY 24 Nov 2022 PE 15900.00,XX,24-11-2022 14:30,PE,15900, ,NIFTY,NIFTY 24 Nov 2022 PE 15900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,60998,NIFTY 24 Nov 2022 CE 15950.00,XX,24-11-2022 14:30,CE,15950, ,NIFTY,NIFTY 24 Nov 2022 CE 15950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61064,NIFTY 24 Nov 2022 PE 15950.00,XX,24-11-2022 14:30,PE,15950, ,NIFTY,NIFTY 24 Nov 2022 PE 15950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61065,NIFTY 24 Nov 2022 CE 16000.00,XX,24-11-2022 14:30,CE,16000, ,NIFTY,NIFTY 24 Nov 2022 CE 16000.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61066,NIFTY 24 Nov 2022 PE 16000.00,XX,24-11-2022 14:30,PE,16000, ,NIFTY,NIFTY 24 Nov 2022 PE 16000.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61067,NIFTY 24 Nov 2022 CE 16050.00,XX,24-11-2022 14:30,CE,16050, ,NIFTY,NIFTY 24 Nov 2022 CE 16050.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61073,NIFTY 24 Nov 2022 PE 16050.00,XX,24-11-2022 14:30,PE,16050, ,NIFTY,NIFTY 24 Nov 2022 PE 16050.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61075,NIFTY 24 Nov 2022 CE 16100.00,XX,24-11-2022 14:30,CE,16100, ,NIFTY,NIFTY 24 Nov 2022 CE 16100.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61076,NIFTY 24 Nov 2022 PE 16100.00,XX,24-11-2022 14:30,PE,16100, ,NIFTY,NIFTY 24 Nov 2022 PE 16100.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61078,NIFTY 24 Nov 2022 CE 16150.00,XX,24-11-2022 14:30,CE,16150, ,NIFTY,NIFTY 24 Nov 2022 CE 16150.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61083,NIFTY 24 Nov 2022 PE 16150.00,XX,24-11-2022 14:30,PE,16150, ,NIFTY,NIFTY 24 Nov 2022 PE 16150.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61084,NIFTY 24 Nov 2022 CE 16200.00,XX,24-11-2022 14:30,CE,16200, ,NIFTY,NIFTY 24 Nov 2022 CE 16200.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61085,NIFTY 24 Nov 2022 PE 16200.00,XX,24-11-2022 14:30,PE,16200, ,NIFTY,NIFTY 24 Nov 2022 PE 16200.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61086,NIFTY 24 Nov 2022 CE 16250.00,XX,24-11-2022 14:30,CE,16250, ,NIFTY,NIFTY 24 Nov 2022 CE 16250.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61091,NIFTY 24 Nov 2022 PE 16250.00,XX,24-11-2022 14:30,PE,16250, ,NIFTY,NIFTY 24 Nov 2022 PE 16250.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61092,NIFTY 24 Nov 2022 CE 16300.00,XX,24-11-2022 14:30,CE,16300, ,NIFTY,NIFTY 24 Nov 2022 CE 16300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61097,NIFTY 24 Nov 2022 PE 16300.00,XX,24-11-2022 14:30,PE,16300, ,NIFTY,NIFTY 24 Nov 2022 PE 16300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61098,NIFTY 24 Nov 2022 CE 16350.00,XX,24-11-2022 14:30,CE,16350, ,NIFTY,NIFTY 24 Nov 2022 CE 16350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61103,NIFTY 24 Nov 2022 PE 16350.00,XX,24-11-2022 14:30,PE,16350, ,NIFTY,NIFTY 24 Nov 2022 PE 16350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61104,NIFTY 24 Nov 2022 CE 16400.00,XX,24-11-2022 14:30,CE,16400, ,NIFTY,NIFTY 24 Nov 2022 CE 16400.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61109,NIFTY 24 Nov 2022 PE 16400.00,XX,24-11-2022 14:30,PE,16400, ,NIFTY,NIFTY 24 Nov 2022 PE 16400.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61110,NIFTY 24 Nov 2022 CE 16450.00,XX,24-11-2022 14:30,CE,16450, ,NIFTY,NIFTY 24 Nov 2022 CE 16450.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61172,NIFTY 24 Nov 2022 PE 16450.00,XX,24-11-2022 14:30,PE,16450, ,NIFTY,NIFTY 24 Nov 2022 PE 16450.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61178,NIFTY 24 Nov 2022 CE 16500.00,XX,24-11-2022 14:30,CE,16500, ,NIFTY,NIFTY 24 Nov 2022 CE 16500.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61179,NIFTY 24 Nov 2022 PE 16500.00,XX,24-11-2022 14:30,PE,16500, ,NIFTY,NIFTY 24 Nov 2022 PE 16500.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61180,NIFTY 24 Nov 2022 CE 16550.00,XX,24-11-2022 14:30,CE,16550, ,NIFTY,NIFTY 24 Nov 2022 CE 16550.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61191,NIFTY 24 Nov 2022 PE 16550.00,XX,24-11-2022 14:30,PE,16550, ,NIFTY,NIFTY 24 Nov 2022 PE 16550.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61192,NIFTY 24 Nov 2022 CE 16600.00,XX,24-11-2022 14:30,CE,16600, ,NIFTY,NIFTY 24 Nov 2022 CE 16600.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61193,NIFTY 24 Nov 2022 PE 16600.00,XX,24-11-2022 14:30,PE,16600, ,NIFTY,NIFTY 24 Nov 2022 PE 16600.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61194,NIFTY 24 Nov 2022 CE 16650.00,XX,24-11-2022 14:30,CE,16650, ,NIFTY,NIFTY 24 Nov 2022 CE 16650.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61195,NIFTY 24 Nov 2022 PE 16650.00,XX,24-11-2022 14:30,PE,16650, ,NIFTY,NIFTY 24 Nov 2022 PE 16650.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61196,NIFTY 24 Nov 2022 CE 16700.00,XX,24-11-2022 14:30,CE,16700, ,NIFTY,NIFTY 24 Nov 2022 CE 16700.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61211,NIFTY 24 Nov 2022 PE 16700.00,XX,24-11-2022 14:30,PE,16700, ,NIFTY,NIFTY 24 Nov 2022 PE 16700.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61212,NIFTY 24 Nov 2022 CE 16750.00,XX,24-11-2022 14:30,CE,16750, ,NIFTY,NIFTY 24 Nov 2022 CE 16750.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61213,NIFTY 24 Nov 2022 PE 16750.00,XX,24-11-2022 14:30,PE,16750, ,NIFTY,NIFTY 24 Nov 2022 PE 16750.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61214,NIFTY 24 Nov 2022 CE 16800.00,XX,24-11-2022 14:30,CE,16800, ,NIFTY,NIFTY 24 Nov 2022 CE 16800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61215,NIFTY 24 Nov 2022 PE 16800.00,XX,24-11-2022 14:30,PE,16800, ,NIFTY,NIFTY 24 Nov 2022 PE 16800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61217,NIFTY 24 Nov 2022 CE 16850.00,XX,24-11-2022 14:30,CE,16850, ,NIFTY,NIFTY 24 Nov 2022 CE 16850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61218,NIFTY 24 Nov 2022 PE 16850.00,XX,24-11-2022 14:30,PE,16850, ,NIFTY,NIFTY 24 Nov 2022 PE 16850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61219,NIFTY 24 Nov 2022 CE 16900.00,XX,24-11-2022 14:30,CE,16900, ,NIFTY,NIFTY 24 Nov 2022 CE 16900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61220,NIFTY 24 Nov 2022 PE 16900.00,XX,24-11-2022 14:30,PE,16900, ,NIFTY,NIFTY 24 Nov 2022 PE 16900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61224,NIFTY 24 Nov 2022 CE 16950.00,XX,24-11-2022 14:30,CE,16950, ,NIFTY,NIFTY 24 Nov 2022 CE 16950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61225,NIFTY 24 Nov 2022 PE 16950.00,XX,24-11-2022 14:30,PE,16950, ,NIFTY,NIFTY 24 Nov 2022 PE 16950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61226,NIFTY 24 Nov 2022 CE 17000.00,XX,24-11-2022 14:30,CE,17000, ,NIFTY,NIFTY 24 Nov 2022 CE 17000.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61227,NIFTY 24 Nov 2022 PE 17000.00,XX,24-11-2022 14:30,PE,17000, ,NIFTY,NIFTY 24 Nov 2022 PE 17000.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61228,NIFTY 24 Nov 2022 CE 17050.00,XX,24-11-2022 14:30,CE,17050, ,NIFTY,NIFTY 24 Nov 2022 CE 17050.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61229,NIFTY 24 Nov 2022 PE 17050.00,XX,24-11-2022 14:30,PE,17050, ,NIFTY,NIFTY 24 Nov 2022 PE 17050.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61231,NIFTY 24 Nov 2022 CE 17100.00,XX,24-11-2022 14:30,CE,17100, ,NIFTY,NIFTY 24 Nov 2022 CE 17100.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61232,NIFTY 24 Nov 2022 PE 17100.00,XX,24-11-2022 14:30,PE,17100, ,NIFTY,NIFTY 24 Nov 2022 PE 17100.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61237,NIFTY 24 Nov 2022 CE 17150.00,XX,24-11-2022 14:30,CE,17150, ,NIFTY,NIFTY 24 Nov 2022 CE 17150.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61238,NIFTY 24 Nov 2022 PE 17150.00,XX,24-11-2022 14:30,PE,17150, ,NIFTY,NIFTY 24 Nov 2022 PE 17150.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61239,NIFTY 24 Nov 2022 CE 17200.00,XX,24-11-2022 14:30,CE,17200, ,NIFTY,NIFTY 24 Nov 2022 CE 17200.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61240,NIFTY 24 Nov 2022 PE 17200.00,XX,24-11-2022 14:30,PE,17200, ,NIFTY,NIFTY 24 Nov 2022 PE 17200.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61241,NIFTY 24 Nov 2022 CE 17250.00,XX,24-11-2022 14:30,CE,17250, ,NIFTY,NIFTY 24 Nov 2022 CE 17250.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61242,NIFTY 24 Nov 2022 PE 17250.00,XX,24-11-2022 14:30,PE,17250, ,NIFTY,NIFTY 24 Nov 2022 PE 17250.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61243,NIFTY 24 Nov 2022 CE 17300.00,XX,24-11-2022 14:30,CE,17300, ,NIFTY,NIFTY 24 Nov 2022 CE 17300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61244,NIFTY 24 Nov 2022 PE 17300.00,XX,24-11-2022 14:30,PE,17300, ,NIFTY,NIFTY 24 Nov 2022 PE 17300.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61262,NIFTY 24 Nov 2022 CE 17350.00,XX,24-11-2022 14:30,CE,17350, ,NIFTY,NIFTY 24 Nov 2022 CE 17350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61263,NIFTY 24 Nov 2022 PE 17350.00,XX,24-11-2022 14:30,PE,17350, ,NIFTY,NIFTY 24 Nov 2022 PE 17350.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61264,NIFTY 24 Nov 2022 CE 17400.00,XX,24-11-2022 14:30,CE,17400, ,NIFTY,NIFTY 24 Nov 2022 CE 17400.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61322,NIFTY 24 Nov 2022 PE 17400.00,XX,24-11-2022 14:30,PE,17400, ,NIFTY,NIFTY 24 Nov 2022 PE 17400.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61323,NIFTY 24 Nov 2022 CE 17450.00,XX,24-11-2022 14:30,CE,17450, ,NIFTY,NIFTY 24 Nov 2022 CE 17450.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61324,NIFTY 24 Nov 2022 PE 17450.00,XX,24-11-2022 14:30,PE,17450, ,NIFTY,NIFTY 24 Nov 2022 PE 17450.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61333,NIFTY 24 Nov 2022 CE 17500.00,XX,24-11-2022 14:30,CE,17500, ,NIFTY,NIFTY 24 Nov 2022 CE 17500.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61338,NIFTY 24 Nov 2022 PE 17500.00,XX,24-11-2022 14:30,PE,17500, ,NIFTY,NIFTY 24 Nov 2022 PE 17500.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61339,NIFTY 24 Nov 2022 CE 17550.00,XX,24-11-2022 14:30,CE,17550, ,NIFTY,NIFTY 24 Nov 2022 CE 17550.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61340,NIFTY 24 Nov 2022 PE 17550.00,XX,24-11-2022 14:30,PE,17550, ,NIFTY,NIFTY 24 Nov 2022 PE 17550.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61341,NIFTY 24 Nov 2022 CE 17600.00,XX,24-11-2022 14:30,CE,17600, ,NIFTY,NIFTY 24 Nov 2022 CE 17600.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61342,NIFTY 24 Nov 2022 PE 17600.00,XX,24-11-2022 14:30,PE,17600, ,NIFTY,NIFTY 24 Nov 2022 PE 17600.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61343,NIFTY 24 Nov 2022 CE 17650.00,XX,24-11-2022 14:30,CE,17650, ,NIFTY,NIFTY 24 Nov 2022 CE 17650.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61344,NIFTY 24 Nov 2022 PE 17650.00,XX,24-11-2022 14:30,PE,17650, ,NIFTY,NIFTY 24 Nov 2022 PE 17650.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61345,NIFTY 24 Nov 2022 CE 17700.00,XX,24-11-2022 14:30,CE,17700, ,NIFTY,NIFTY 24 Nov 2022 CE 17700.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61346,NIFTY 24 Nov 2022 PE 17700.00,XX,24-11-2022 14:30,PE,17700, ,NIFTY,NIFTY 24 Nov 2022 PE 17700.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61347,NIFTY 24 Nov 2022 CE 17750.00,XX,24-11-2022 14:30,CE,17750, ,NIFTY,NIFTY 24 Nov 2022 CE 17750.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61348,NIFTY 24 Nov 2022 PE 17750.00,XX,24-11-2022 14:30,PE,17750, ,NIFTY,NIFTY 24 Nov 2022 PE 17750.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61349,NIFTY 24 Nov 2022 CE 17800.00,XX,24-11-2022 14:30,CE,17800, ,NIFTY,NIFTY 24 Nov 2022 CE 17800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61350,NIFTY 24 Nov 2022 PE 17800.00,XX,24-11-2022 14:30,PE,17800, ,NIFTY,NIFTY 24 Nov 2022 PE 17800.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61351,NIFTY 24 Nov 2022 CE 17850.00,XX,24-11-2022 14:30,CE,17850, ,NIFTY,NIFTY 24 Nov 2022 CE 17850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61352,NIFTY 24 Nov 2022 PE 17850.00,XX,24-11-2022 14:30,PE,17850, ,NIFTY,NIFTY 24 Nov 2022 PE 17850.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61353,NIFTY 24 Nov 2022 CE 17900.00,XX,24-11-2022 14:30,CE,17900, ,NIFTY,NIFTY 24 Nov 2022 CE 17900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61354,NIFTY 24 Nov 2022 PE 17900.00,XX,24-11-2022 14:30,PE,17900, ,NIFTY,NIFTY 24 Nov 2022 PE 17900.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61356,NIFTY 24 Nov 2022 CE 17950.00,XX,24-11-2022 14:30,CE,17950, ,NIFTY,NIFTY 24 Nov 2022 CE 17950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
N,D,61357,NIFTY 24 Nov 2022 PE 17950.00,XX,24-11-2022 14:30,PE,17950, ,NIFTY,NIFTY 24 Nov 2022 PE 17950.00,50,Y,2800,1,24-Nov-22,NIFTY,0.05
